 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
32.49 
1556977102.25
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   4	   3	   5	   3	   5	
  12.8	   6	   9	   5	   8	   5	   9	   6	   9	
  25.6	  11	  17	  10	  16	  10	  17	  11	  17	
  51.2	  21	  33	  20	  33	  20	  34	  22	  34	
 102.4	  42	  66	  40	  65	  40	  67	  44	  67	
 204.8	  83	 131	  79	 129	  79	 134	  87	 132	
 409.6	 166	 262	 158	 257	 158	 267	 173	 265	
 819.2	 331	 523	 315	 513	 315	 534	 345	 529	
1638.4	 659	1043	 628	1023	 627	1064	 687	1054	
3276.8	1318	2087	1256	2047	1256	2129	1376	2111	
