 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
19.98 
1561290573.5
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   5	   3	   5	   3	   5	
  12.8	   6	   9	   5	   9	   6	   9	   6	   9	
  25.6	  11	  17	  10	  17	  11	  18	  11	  17	
  51.2	  21	  34	  20	  33	  21	  35	  22	  34	
 102.4	  41	  67	  39	  65	  41	  69	  44	  67	
 204.8	  82	 133	  78	 129	  81	 137	  87	 134	
 409.6	 164	 267	 155	 259	 162	 273	 174	 268	
 819.2	 326	 531	 308	 515	 321	 544	 347	 533	
1638.4	 651	1061	 615	1029	 642	1088	 694	1066	
3276.8	1298	2117	1226	2053	1281	2170	1383	2126	
