1554214199,28.79,0,323,515,312,508,304,522,340,520
1554215169,30.55,0,322,513,311,506,303,520,339,518
1554219996,30.93,0,324,517,312,509,305,523,341,522
1554223712,30.4,0,324,516,312,509,305,523,341,522
1554227521,30.47,0,323,515,311,508,304,522,340,520
1554231344,30.47,0,323,515,311,507,304,521,340,520
1554235121,30.55,0,323,515,311,507,304,521,340,520
1554238965,30.4,0,324,516,312,509,305,523,341,522
1554242796,30.32,0,323,516,312,508,305,523,341,521
1554246622,29.95,0,323,516,312,508,305,522,341,521
1554254966,30.4,0,323,515,312,508,304,522,340,520
1554258820,30.18,0,323,515,311,507,304,521,340,519
1554262648,30.03,0,323,515,312,508,304,522,340,520
1554266517,30.32,0,323,516,312,509,305,523,341,521
1554270301,30.47,0,323,516,312,509,305,523,341,521
1554274157,30.18,0,323,515,311,507,304,521,340,520
1554278036,30.63,0,324,517,313,510,305,524,342,523
1554299517,31.08,0.11,324,516,312,508,305,522,341,521
1554303420,31.47,0.13,324,516,312,508,305,523,341,521
1554307201,31.31,0.16,325,516,313,509,306,524,342,522
1554311022,31.08,0.18,325,517,313,509,307,524,342,523
1554314869,31.24,0.18,325,516,313,508,306,523,341,521
1554318706,31.16,0.18,326,517,314,509,307,525,343,523
1554322511,31.01,0.18,326,517,313,509,307,524,342,522
1554326353,30.93,0.18,325,516,313,508,307,523,342,522
1554330136,30.63,0.18,326,517,314,510,308,525,343,523
1554333929,29.88,0.18,326,517,313,509,307,524,342,522
1554342831,30.47,0.18,327,518,314,511,308,526,343,524
1554346692,30.47,0.18,326,517,314,509,308,525,343,523
1554350437,30.25,0.18,326,517,314,509,308,525,342,523
1554354283,30.55,0.18,325,516,313,508,307,523,342,522
1554358200,31.08,0.18,327,519,315,511,309,527,344,525
1554362206,31.62,0.18,327,518,314,510,308,525,343,523
1554366106,31.7,0.22,327,518,315,510,309,526,344,524
1554370001,31.78,0.25,327,518,314,510,309,526,343,524
1554373782,31.62,0.29,327,518,314,509,309,525,343,523
1554377673,31.31,0.33,328,519,315,511,310,527,344,525
1554381587,31.31,0.36,328,518,315,510,310,526,343,524
1554385506,31.31,0.4,330,521,316,513,312,529,346,527
1554389493,31.47,0.44,329,520,316,512,311,529,346,526
1554393421,31.62,0.47,329,520,316,511,311,528,345,526
1554397382,31.16,0.55,329,519,315,511,311,527,344,525
1554405267,31.01,0.55,328,519,315,510,310,527,344,524
1554409139,30.85,0.55,329,520,316,511,311,528,345,526
1554413067,30.93,0.55,329,519,315,511,311,528,344,525
1554416962,30.85,0.55,328,519,315,510,310,527,344,525
1554420849,30.32,0.55,330,521,316,512,312,529,346,527
1554429868,30.78,0.55,328,519,315,510,310,527,344,525
1554433787,30.85,0.55,329,520,316,511,311,528,345,526
1554437692,30.93,0.55,329,519,315,510,310,527,344,524
1554441627,30.93,0.55,329,520,316,511,311,528,345,526
1554445676,31.08,0.55,329,520,316,511,311,528,345,525
1554449608,31.16,0.55,329,519,315,510,311,527,344,524
1554453531,31.31,0.58,330,521,316,512,312,529,346,527
1554457392,31.31,0.62,330,521,316,512,312,529,346,527
1554461336,31.47,0.65,330,520,316,512,312,529,345,526
1554465271,31.47,0.69,330,520,316,511,312,528,345,526
1554469158,31.62,0.73,330,520,316,512,312,529,345,526
1554472994,31.24,0.8,331,521,317,513,313,530,346,527
1554476823,31.55,0.84,331,522,317,513,313,531,347,528
1554480712,31.16,0.87,330,520,316,512,312,529,346,526
1554484644,31.16,0.91,330,519,316,511,312,528,345,525
1554488651,31.16,0.91,331,521,317,513,313,530,346,527
1554492606,31.08,0.91,331,521,317,513,313,530,346,528
1554496573,30.78,0.91,330,520,316,512,312,529,345,526
1554500467,31.16,0.91,331,521,317,512,313,530,346,527
1554504315,31.08,0.91,331,521,317,512,313,529,346,527
1554508279,30.7,0.91,331,522,317,513,313,531,347,528
1554517448,31.01,0.91,330,520,316,512,312,529,346,526
1554521394,30.47,0.91,331,521,317,513,313,530,346,527
1554525394,31.01,0.91,331,521,317,512,313,530,346,527
1554529382,30.93,0.91,331,521,317,513,313,530,346,528
1554533414,31.01,0.91,330,520,316,512,312,529,346,526
1554537502,30.93,0.91,330,519,316,511,312,528,345,525
1554541588,31.01,0.91,330,520,316,511,312,528,345,526
1554545629,30.47,0.91,330,520,316,511,312,528,345,525
1554549702,30.93,0.91,330,520,316,512,312,529,345,526
1554553809,30.85,0.91,331,521,316,512,312,529,346,527
1554557819,31.01,0.91,330,520,316,512,312,529,345,526
1554561873,31.01,0.91,330,520,316,512,312,529,346,526
1554565931,30.93,0.91,331,521,317,512,313,529,346,527
1554569920,30.78,0.91,331,520,316,512,312,529,346,526
1554573950,30.78,0.91,331,521,317,512,313,530,346,527
1554577972,30.63,0.91,330,519,315,510,311,527,345,525
1554581944,30.63,0.91,330,520,316,512,312,529,345,526
1554585877,30.7,0.91,330,520,316,511,312,529,345,526
1554589821,30.78,0.91,330,520,316,512,312,529,345,526
1554593747,30.1,0.91,330,520,316,512,312,529,345,526
1554602957,30.63,0.91,331,522,317,513,313,531,347,528
1554606944,30.78,0.91,330,521,317,512,312,529,346,526
1554611006,30.4,0.91,330,520,316,511,312,528,345,526
1554615074,30.85,0.91,330,520,316,512,312,529,346,526
1554618997,30.78,0.91,331,521,317,513,313,530,346,527
1554622959,30.85,0.91,330,521,316,512,312,529,346,526
1554626859,30.4,0.91,331,522,317,513,313,531,347,528
1554630843,30.7,0.91,331,521,317,513,313,530,346,527
1554634854,30.85,0.91,330,520,316,512,312,529,345,526
1554638849,30.63,0.91,330,521,316,512,312,529,346,526
1554642751,30.7,0.91,330,520,316,512,312,529,345,526
1554646814,30.78,0.91,330,520,316,511,312,528,345,526
1554650724,30.55,0.91,330,520,316,511,312,528,345,525
1554654616,30.7,0.91,331,521,317,513,313,530,346,527
1554658585,30.63,0.91,331,521,317,513,313,530,346,527
1554662516,30.1,0.91,330,520,316,511,312,528,345,526
1554666466,30.55,0.91,330,520,316,511,312,529,345,526
1554670419,30.32,0.91,330,520,316,512,312,529,346,526
1554674358,30.55,0.91,331,521,317,513,313,530,346,528
1554678205,30.25,0.91,331,521,317,512,313,530,346,527
1554687220,30.7,0.91,330,520,316,511,312,528,345,526
1554691058,30.55,0.91,329,519,315,510,311,527,345,525
1554695091,30.7,0.91,330,520,316,511,312,529,345,526
1554699052,30.63,0.91,330,520,316,511,312,528,345,526
1554702954,30.93,0.91,330,520,316,512,312,529,346,526
1554706887,31.08,0.91,330,520,316,512,312,529,345,526
1554710831,31.31,0.95,331,521,317,512,313,530,346,527
1554714769,31.08,0.99,330,520,316,512,312,529,346,526
1554718611,31.31,1.03,332,522,318,514,314,531,347,529
1554722505,31.7,1.08,330,520,316,512,313,529,346,526
1554726470,31.47,1.12,332,523,318,514,314,532,348,529
1554730453,31.47,1.16,331,521,317,512,313,530,346,527
1554734384,31.24,1.2,332,522,318,513,314,531,347,529
1554738254,31.39,1.24,332,522,318,514,314,532,347,529
1554742162,31.39,1.28,332,523,318,514,314,532,347,529
1554746166,31.47,1.33,333,523,318,514,315,532,348,530
1554750254,31.31,1.33,332,523,318,514,314,532,347,529
1554754315,31.08,1.33,333,523,318,514,315,533,348,530
1554758341,30.78,1.33,333,523,318,514,315,533,348,530
1554762356,31.08,1.33,332,523,318,514,314,532,347,529
1554766366,30.4,1.33,332,523,318,514,314,532,347,529
1554775543,30.85,1.33,332,522,317,513,314,531,347,528
1554779482,30.93,1.33,332,522,317,513,314,531,347,528
1554783495,30.93,1.33,331,522,317,513,314,531,347,528
1554787369,30.78,1.33,333,523,318,514,315,533,348,530
1554791257,31.01,1.33,333,523,318,514,314,532,348,529
1554795192,31.01,1.33,332,521,317,512,313,530,346,527
1554799282,30.85,1.37,333,523,318,514,315,532,347,529
1554807522,31.16,1.47,334,525,319,516,316,534,349,531
1554811566,31.08,1.56,332,522,317,513,314,532,347,529
1554815766,31.16,1.61,333,523,318,514,315,533,348,530
