 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
31.94 
1556270570.52
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   4	   3	   4	   3	   5	   3	   4	
  12.8	   6	   9	   5	   8	   5	   9	   6	   9	
  25.6	  11	  17	  10	  16	  10	  17	  11	  17	
  51.2	  21	  33	  20	  32	  20	  34	  22	  33	
 102.4	  42	  66	  40	  64	  40	  67	  43	  66	
 204.8	  83	 131	  79	 128	  79	 133	  87	 132	
 409.6	 166	 261	 158	 256	 158	 266	 173	 264	
 819.2	 331	 522	 315	 512	 314	 532	 345	 528	
1638.4	 661	1043	 631	1024	 629	1063	 689	1055	
3276.8	1320	2085	1259	2045	1256	2125	1377	2107	
